news_outlet;provenance;query_keywords;creation_date;last_modified;crawl_date;author_person;author_organization;news_keywords;content_title;content_description;content_body;Fake News;Extreme bias;clickbait;credible;
kurier;https://kurier.at/politik/inland/wird-thomas-schmid-im-u-ausschuss-aussagen-anwalt-widerspricht-sobotka/401911462;ns, övp, us, ss, regierung, sp;19.02.2022;nan;24.10.2024;19.02.22, 18:54;;;Wird Thomas Schmid im U-Ausschuss aussagen? Anwalt widerspricht Sobotka;Der Ex-ÖBAG-Chef habe die Ladung erhalten. Ob er tatsächlich aussagen wird, bleibt aber offen.;"Muss der frühere ÖBAG-Vorstand Thomas Schmid  im Korruptions-U-Ausschuss aussagen? Laut Nationalratspräsident Wolfgang Sobotka ist dies nicht möglich, weil Schmid in Österreich keinen Wohnsitz habe. Das Parlament habe damit keine rechtliche Basis für seine Vorführung, so der Vorsitzende des Ausschusses. Diese Behauptung wurde von Schmids Anwalt am Samstag via Twitter jedoch zurückgewiesen. ""Entgegen den Angaben von NR-Präsident Wolfgang Sobotka hat Thomas Schmid die hinterlegte Ladung für den Untersuchungsausschuss bereits am Donnerstag übernommen"", schrieb Thomas Kralik im Kurznachrichtendienst. Sein Mandant sei ""weder abgetaucht noch unauffindbar"". Ob Schmid, dessen Chats eine zentrale Rolle im Korruptionsskandal spielen und letztlich zum Rücktritt von Kanzler Kurz führten, auch aussagen wird, ließ Kralik aber offen: ""Ich habe lediglich bestätigt, dass Thomas Schmid die Ladung bekommen hat, nicht nehr und nicht weniger"", stellte er klar. ""Alles andere sind Spekulationen, zu denen ich mich nicht äußern will."" Der neue Untersuchungsausschuss beginnt am 2. März. Dabei sollen Korruptionsvorwürfe um die ÖVP und ehemalige Regierungsmitglieder geklärt werden. NR-Präsident Sobotka will trotz Kritik am Vorsitz festhalten.";;;;;
kurier;https://kurier.at/chronik/wien/wien-holt-wegen-drohender-personalnot-studierende-in-die-spitaeler/401877152;ns, us, ss, schi, sp;19.01.2022;nan;24.10.2024;19.01.22, 20:39;;;Wien holt wegen drohender Personalnot Studierende in die Spitäler;Angehenden Krankenpflegern wird ein freiwilliger und bezahlter Einsatz in den Semesterferien angeboten, wie es in einem Infoschreiben heißt. ;"Nach dem Bildungssystem wird nun das städtische Gesundheitssystem für drohende Personalengpässe durch Omikron gerüstet. In den bald beginnenden Semesterferien sollen Krankenpflege-Studierende aushelfen. Das geht aus einem Schreiben hervor, das am Mittwoch verschickt wurde. ""Da die Prognosen möglicherweise einen großen Personalausfall in den Krankenanstalten und Pflegewohnheimen vorhersagen, planen wir personelle Unterstützungsangebote"", heißt es in dem Informationsbrief an Studierende des Bachelorstudienganges Gesundheits- und Krankenpflege, das dem KURIER vorliegt. ""Wir bitten Sie, als zukünftige Kollegin und professionell Pflegende, um Ihre Unterstützung im Ernstfall."" Unterzeichnet ist das Schreiben von Gabriele Fuchs-Hlinka, Leiterin der Stabsstelle Personalentwicklung und Ausbildung im Wiener Gesundheitsverbund, dem Träger der Gemeindespitäler. Konkret wird nach Studierenden gesucht, die sich vorstellen können, in den Semesterferien einen ""freiwilligen und bezahlten"" Einsatz auf Stationen mit erhöhtem Bedarf zu absolvieren. Für ein Monat Arbeit werden 737 brutto in Aussicht gestellt.";;;;;
kurier;https://kurier.at/politik/ausland/aussenminister-schallenberg-bei-krim-konferenz-in-der-ukraine/401480416;krieg, rki, politik, ns, övp, frankreich, us, rna, ss, schi, regierung, grenzen, sp, ukraine;23.08.2021;nan;24.10.2024;23.08.21, 11:05;;;Außenminister Schallenberg bei Krim-Konferenz in der Ukraine ;"Die 2014 von Russland annektierte Schwarzmeerhalbinsel bleibt ""eine offene Wunde"", so Schallenberg. ";Außenminister Alexander Schallenberg (ÖVP) hat am Montag in der ukrainischen Hauptstadt Kiew an einer Krim-Konferenz teilgenommen. Die illegale Annexion der Schwarzmeer-Halbinsel Krim durch Russland vor sieben Jahren sei „eine offene Wunde“, sagte Schallenberg vor Beginn gegenüber österreichischen Journalisten in Kiew. „Die Okkupation muss enden“, forderte der Außenminister an die Adresse Moskaus. „Es darf in der internationalen Politik keine blinden Flecken geben“, sagte Schallenberg. Es werde viel über den Donbass und über die Ostukraine gesprochen, aber wenig über die Krim. Österreich unterstütze daher die Initiative der ukrainischen Regierung, mit der Krim-Plattform ein internationalen Gesprächsformat zu schaffen, um die Aufmerksamkeit und das Bewusstsein wieder auf das Thema zu lenken. Nach der gewaltsame Verschiebung von Grenzen könne gerade ein Land wie Österreich mit den Erfahrungen von 1938 „nicht zur Tagesordnung übergehen“, so Schallenberg.;;;;;
kurier;https://kurier.at/politik/ausland/juncker-ueber-merkel-sie-hat-nie-auf-den-tisch-gehaut/401734464;krieg, spo, europa, usa, sp, flüchtlingskrise, nazi, evp, asylpolitik, ns, demo, frankreich, integration, ss, grenzen, politik, christ, us, schi, regierung, sebastian kurz, angela merkel;18.09.2021;nan;24.10.2024;18.09.21, 05:30;;;"Juncker über Merkel: ""Sie hat nie auf den Tisch gehaut""";So sieht es der frühere EU-Kommissionschef:  Was der EU nach dem Abgang der deutschen Kanzlerin fehlen wird, was ihr Erbe ist, wo sie nervte und wie sie alle zum Lachen bringt. ;"Wenn Jean-Claude Juncker Angela Merkel rhetorische Rosen streut, sind auch klitzekleine Dornen dabei. Der Ex-Präsident der EU-Kommission und die deutsche Kanzlerin sind jahrzehntelange Parteifreunde, haben sich gemeinsam durch eine Reihe europäischer Krisen gekämpft, aber auch so manche politische Sträusse ausgefochten. Lobhudeln ist nicht seine Art, doch im Abgang der langjährigen Regierungeschefin zieht Juncker den Hut vor Merkels ""staatsfraulichem Mut"". Ihr wichtigstes Erbe: ""Dass sie die europäische Integration zu einem Teil der deutschen Staatsräson gemacht hat"", sagt Juncker im Interview. KURIER: Stimmt es, dass es letztlich immer die deutsche Kanzlerin war, die Europas Regierungschefs zu Kompromissen und Lösungen zusammenführte?Jean Claude Juncker: Dieser Eindruck der deutschen Öffentlichkeit, ohne Merkel liefe nichts, entspricht nicht dem tatsächlichen Ablauf der Ereignisse. Sie war, bevor sie sich dann zu einer Auffassung durchgerungen hat, impulsgebender Teil von Lösungen. Aber diese Beschreibung: „Merkel führt Europa. Merkel ist die Königin Europas.“ Derartigen Schwachsinn kann ich in der Form nicht bestätigen. Sie hat Europa insgesamt gutgetan. Weil sie  europäische Probleme immer vom Ende her gedacht hat und fragte: Ist das, was wir jetzt beschließen, in Zukunft belastbar? Europa wird also nicht stolpern ohne Merkel? Merkel hat Probleme immer auf rationalste Weise beleuchtet. Und so nach drei, vier Jahren im Amt, ist sie überzeugte Europäerin geworden, manchmal gerade aufgrund rationaler Gedankengänge. Aber sie hat auch die Gabe anderen zuzuhören. Sie hat kleinen und mittleren Staaten dieselbe Aufmerksamkeit entgegengebracht wie den großen Tieren in Europa. Sie hat nie mit der Faust auf den Tisch gehaut. Sie hat nie gesagt: „Deutschland hätte gern...“ Es klang ein bisschen anders aus dem Mund der verschiedenen französischen Staatspräsidenten, die sagten „France!“-  in der Erwartung, dass dann alle Schüttelfrost kriegen und sich in ihre Ecke zurückziehen würden.";;;;;
kurier;https://kurier.at/politik/ausland/eu-beitritt-fuer-die-balkanstaaten-eine-strasse-nach-nirgendwo/401759859;politik, migration, europa, ns, demo, frankreich, us, usa, ss, schi, regierung, sp, angela merkel;06.10.2021;nan;24.10.2024;06.10.21, 05:30;;;EU-Beitritt: Für die Balkanstaaten eine Straße nach nirgendwo;Einige Länder werden trotz Reformen vertröstet, ohne dass sich klare Perspektiven oder konkrete Beitrittsdaten ergäben. Daran wird auch der heutige EU-Gipfel in Slowenien nichts ändern.;Man kann mitzählen: Jeden Tag verlassen im Schnitt 27 Nordmazedonier ihre Heimat. Ein herber Verlust für das kleine Balkanland, das in den vergangenen zwei Jahrzehnten schon ein Zehntel seiner Bevölkerung hat abwandern sehen. „Früher war es nur eine Frage des Geldverdienens“, schildert Zoran Nechev, Politologe am Institute for Democracy, einem Think Tank in Nordmazedonien. Da gingen die Krankenpfleger, die Leiharbeiter, die Hilfskräfte – auf der Suche nach einem besseren Lohn in Westeuropa. „Aber jetzt gehen auch die Menschen mit den hohen Löhnen. Die, die gute Jobs haben. Die Zahlen sind verheerend“, sorgt sich der junge Wissenschafter. Dabei ist Nordmazedoniens Lage noch nicht einmal die schlimmste. In keinem anderen Land Europas gibt es höhere Emigration als in Bosnien, gleich gefolgt von Albanien.In allen sechs Staaten des Westbalkans – Albanien, Nordmazedonien, Bosnien, Serbien, Montenegro und Kosovo – mangelt an allem: An Lebensstandard, an einer sauberen Umwelt, an Rechtssicherheit, an Hoffnung. Und vor allem an der Perspektive, einmal als ein europäisches Land Mitglied der EU zu werden und damit einem der reichsten Wirtschaftsblöcke der Welt anzugehören. Mit Serbien und Montenegro verhandelt die EU bereits seit Jahren quälend langsam über einen Beitritt. Für Bosnien und Kosovo liegen Verhandlungen in unerreichbarer Ferne.;;;;;
kurier;https://kurier.at/wirtschaft/putin-gazprom-gas-gaspreis-nord-stream-2-jamal-pipeline/401852590;politik, spd, europa, ns, övp, us, rna, usa, ss, schi, regierung, sp, ukraine, olaf scholz, karl nehammer;26.12.2021;nan;24.10.2024;26.12.21, 05:00;;;Kann uns Putin einfach das Gas abdrehen?;Die wichtigsten Fragen und Antworten zum Streit um die Ostseepipeline Nord Stream 2.;Russland steht seit Monaten in der Kritik, die Gaslieferungen nach Europa absichtlich zu drosseln, um Druck auszuüben. Russland bestreitet diesen Vorwurf vehement. Bekanntlich pocht der mehrheitlich staatliche Konzern Gazprom auf die Inbetriebnahme der heuer fertiggestellten Ostseepipeline Nord Stream 2. Wann es so weit ist, liegt an der Genehmigung der deutschen Bundesnetzagentur. Eine Entscheidung darüber dürfte erst in der zweiten Jahreshälfte 2022 fallen. Doch kann Russland Europa einfach das Gas abdrehen? Der KURIER hat die wichtigsten Fragen und Antworten. Wo kommt unser Gas her? Europa kann etwa 18 Prozent seines Bedarfs an Gas durch eigene Produktion decken. Weitere 15 bis 20 Prozent werden als Flüssiggas (LNG) importiert. Dieses braucht keine Pipelines, sondern kommt in Schiffen, beispielsweise aus den USA. Der Löwenanteil des Erdgases, das in Europa verbraucht wird, kommt durch Pipelines aus Russland. Gazprom ist das größte Erdgasförderunternehmen der Welt und der wichtigste Lieferant für Europa. Wer bestimmt, wieviel Gas geliefert wird? Wieviel Gas geliefert wird ist keine willkürliche Entscheidung einer Seite. Energieunternehmen schließen sowohl lang- als auch kurzfristigere Verträge über Preise, Mengen und Zeiträume. Das kann auch Optionen auf Aufstockungen beinhalten. Technisch kann der Lieferant den Gashahn freilich zudrehen, allerdings wäre das nicht im Sinne langfristig ertragreicher Geschäftsbeziehungen. Russland hat in den vergangenen Monaten wiederholt erklärt, alle Lieferverträge einzuhalten. In der Vergangenheit hat Gazprom auf Nachfrage auch mehr geliefert. Diese Praxis dürfte heuer geändert worden sein. Warum fließt derzeit dann kein Gas durch die Pipeline „Jamal“? Am Dienstag wurde bekannt, dass in der Pipeline Jamal derzeit Gas aus Deutschland in Richtung Polen fließt. Die Großhandelsmärkte reagierten prompt mit einem zwischenzeitlichen Preissprung um etwa 20 Prozent nach oben. Der Grund ist allerdings einleuchtend: Polen kauft derzeit Gas, das teilweise aus Deutschland geliefert wird. Deutschland importiert zwar viel Gas, unter anderem über die bereits 2011 eingeweihte Ostseepipeline Nord Stream 1, verteilt es aber auch an andere europäische Staaten weiter. Warum sind die Speicherstände dann niedrig? Da der Verbrauch im Sommerhalbjahr niedriger ist als im Winter, nutzen viele europäische Unternehmen diese Monate, um ihre Speicher aufzufüllen. Allerdings hat das weltweite Anspringen der Konjunktur im Frühling die internationalen Großhandelspreise in die Höhe getrieben. Es war deswegen vergleichsweise unattraktiv, Gas auf Vorrat zu kaufen. Was bedeutet das für die Versorgungssicherheit? Unmittelbare Auswirkungen auf die Versorgungssicherheit sind nicht zu erwarten. Die deutsche Initiative Energien Speichern (INES) rechnet allerdings damit, dass die Speicherstände im Februar einen historischen Tiefstand von 30 Prozent erreichen könnten, wenn die Ausspeicherungen wie in den vergangenen Wochen weitergehen. Gasverbrauch und Speicherstände ein Gegenstand langfristiger Planung. Österreich hat in Relation zur Größe des Landes ein sehr großes Speichervolumen, das etwa einen Jahresbedarf fasst.;;;;;
kurier;https://kurier.at/politik/ausland/die-eu-und-der-westbalkan-wie-man-frust-mit-geld-lindert/401761122;ns, ss, eu-beitritt, us, europäische union;06.10.2021;nan;24.10.2024;06.10.21, 17:40;;;Die EU und der Westbalkan: Wie man Frust mit Geld lindert;Der EU-Gipfel in Slowenien machte Albanien, Serbien und vier anderen Beitrittswilligen wenig Hoffnung. ;Ähnlich trüb wie das Wetter – samt sintflutartigen Regenfällen – im slowenischen Brdo gestalteten sich beim EU-Gipfel am Mittwoch die Aussichten für die Westbalkanländer, in absehbarer Zeit Mitglied der EU zu werden. Vor fast 20 Jahren wurde gegenüber Albanien, Nordmazedonien, Bosnien-Herzegowina, Montenegro, Serbien und Kosovo ein potenzieller EU-Beitritt erstmals erwähnt. Derzeit aber scheint ein Beitritt für alle sechs Staaten in große Ferne gerückt.;;;;;
kurier;https://kurier.at/politik/ausland/klimaschutz-schweden-wieder-vorne-oesterreich-beschaemend/401121792;politik, energiewende, spo, europa, ns, us, rna, usa, ss, steuerreform, klima, regierung, klimaschutz, klimaziel, klimapolitik, sp, greta thunberg;07.12.2020;nan;24.10.2024;07.12.20, 12:37;;;"Klimaschutz: Schweden wieder vorne, Österreich ""beschämend""";Drei internationale NGOs geben Österreich im Klima-Ranking der Nationen gerade einmal Platz 35. USA sind letzter.;Der Klimaschutz-Index CCPI hat 2020 erneut Schweden als Sieger und mit den USA auf dem letzten Platz auch das Schlusslicht des Vorjahres. Greta Thunbergs Heimat ist schon das dritte Mal infolge ganz vorne. Das bedeutet aber nicht den ersten Platz, denn die „Stockerlplätze“ blieben wieder unbesetzt: kein Staat sei beim Klimaschutz vorbildlich genug. Österreich verbesserte sich im Ranking von Platz 38 auf Platz 35, erntet aber trotzdem einhellig Kritik.;;;;;
kurier;https://kurier.at/politik/inland/klimaschutz-fuenf-jahre-nach-dem-paris-abkommen-es-sieht-nicht-gut-aus/401112948;erderwärmung, grenzen, ns, us, usa, ss, klima, ipcc, weltklima, regierung, klimaschutz, klimaziel, sp, leiche, vereinte nationen;29.11.2020;nan;24.10.2024;29.11.20, 05:30;;;"Klimaschutz fünf Jahre nach dem Paris-Abkommen: ""Es sieht nicht gut aus""";Fünf Jahre nach dem Pariser Abkommen ziehen Experten Bilanz. Positiv sei nur, dass der Kampf gegen die Erderhitzung weltweit Thema geworden ist. Das Ziel rückt aber immer weiter weg;Der Abschluss der 21. Klimakonferenz der Vereinten Nationen gilt als politisches und diplomatisches Meisterwerk. Jahrelang hatten Diplomaten die zweiwöchigen Verhandlungen Anfang Dezember 2015 in der Pariser Vorstadt vorbereitet. Es galt vor allem, ein neuerliches Desaster wie bei der Klimakonferenz von Kopenhagen 2009 zu verhindern. Damals hatte die Konferenz kein Ergebnis und viel Wut und Frust gebracht. Die Pariser Konferenz hingegen endete unter Jubel und mit langem Applaus, auch weil die Delegierten der 195 Signatarstaaten die letzten drei Nächte durchverhandelt hatten. Das wichtigste Ergebnis war im Grunde ein Satz: Die Erderwärmung solle „deutlich unter 2°C“ im Vergleich zum vorindustriellen Niveau gehalten werden, und „es sollen weitere Anstrengungen unternommen werden, um den Temperaturanstieg auf 1,5°C zu begrenzen“. (Hier der ganze Vertrag in deutscher Übersetzung) Das geschah im Wissen, dass der vom Menschen verursachte, globale Temperaturanstieg bereits 1°C beträgt, wie der Weltklimarat IPCC in zahlreichen Studien dargelegt hat. Und bei gleichbleibenden Emissionen würde eine Erderwärmung um 1,5°C „zwischen 2030 und 2052“ überschritten werden. (Hier der UNEP-Bericht dazu, leider nur auf englisch) Was dennoch fehlte, war jede Art von Verbindlichkeit oder gar Sanktionsmöglichkeiten. „Es war einfach der kleinste gemeinsame Nenner“, erklärt der Wirtschaftsforscher Stefan Schleicher, der die UNO-Klimakonferenzen seit Jahrzehnten genau beobachtet. „Sobald es um Verbindlichkeiten geht, machen die USA nämlich als Erste nicht mehr mit.“;;;;;
kurier;https://kurier.at/chronik/niederoesterreich/neue-westbahnstrecke-gesperrt-unwetter-monatelang-ausser-betrieb-oebb/402951491;ns, ss, sp, us;27.09.2024;nan;24.10.2024;27.09.24, 13:34;;;Teile der Westbahn wohl bis nach Weihnachten gesperrt;Unterspülte Gleise, geflutete Tunnel und Bahnhöfe – die extremen Unwetter der letzten Tage haben auch bei der österreichischen Schieneninfrastruktur Spuren der Verwüstung in NÖ hinterlassen. ;"Die ""neue"" Westbahnstrecke von Wien-Meidling über das Tullnerfeld wird wohl bis nach Weihnachten nicht befahrbar sein. Wie ÖBB-Chef Andreas Matthä der Kronen Zeitung (Freitagsausgabe) sagte, bereiten vor allem die Sicherheitseinrichtungen im Atzenbrugger Tunnel Probleme. Eine Wiederinbetriebnahme vor dem Jahreswechsel wäre ""ein Wunder"", wurde er auch im Kurier (Freitagsausgabe) zitiert.";;;;;
kurier;https://kurier.at/politik/ausland/jahrespressekonferenz-putin-fordert-sicherheitsgarantien-des-westens/401852200;politik, spo, amerika, ns, frankreich, us, rna, usa, ss, sp, ukraine;23.12.2021;nan;24.10.2024;23.12.21, 13:55;;;Putin schließt militärische Operation gegen Ukraine nicht aus;"Der russische Präsident forderte in seiner Jahrespressekonferenz ""Sicherheitsgarantien des Westens"".";"Während der russische Präsident Wladimir Putin auf seiner Jahrespressekonferenz ""verbindliche Sicherheitsgarantien des Westens"" forderte, berichtete die Nachrichtenagentur Interfax von einem neuen Militärmanöver, das unter anderem auf der annektierten Halbinsel Krim stattfinden soll: 1.200 Soldaten sollen noch diese Woche einen Offensiv-Einsatz üben. Gleichzeitig erreichte ein russischer Versorgungskonvoi prorussische Separatisten in der Ostukraine. Etwa 100.000 russische Soldaten sollen derzeit in der Nähe der Grenze stationiert sein. Auf die Frage, ob Putin garantieren könne, dass Russland nicht die Ukraine überfalle, antwortete er, Russland werde so handeln, wie es seine Sicherheitsinteressen verlangten. Allerdings fügte er hinzu: ""Das ist nicht unsere bevorzugte Option, das wollen wir nicht. Wir wollen unsere Sicherheit festigen."" Er sprach von Verhandlungen mit den USA: ""Unsere amerikanischen Partner haben uns gesagt, dass sie bereit sind, diese Diskussion, diese Verhandlungen Anfang kommenden Jahres in Genf zu beginnen"", sagte er. Putin warf dem Westen erneut vor, in den neunziger Jahren einen Zerfall Russlands angestrebt  und anschließend die NATO trotz anderslautender Absprachen in den Osten erweitert zu haben. Es habe bereits ""fünf Erweiterungswellen"" gegeben, obwohl zugesichert worden sei, dass das westliche Militärbündnis die russische Sicherheit nicht gefährde. Die russischen Sorgen seien dabei wiederholt ignoriert worden.";;;;;
kurier;https://kurier.at/politik/ausland/ukraine-und-russland-einigen-sich-auf-routen-fuer-hilfslieferungen/401925646;krieg, waffenruhe, ns, frankreich, us, usa, ss, sp, ukraine;03.03.2022;nan;24.10.2024;03.03.22, 19:05;;;Ukraine und Russland einigen sich auf Fluchtrouten für Zivilisten;Humanitäre Korridore sollen geschaffen werden, um Zivilisten aus Kriegsgebieten herauszubekommen. Dritte Verhandlungsrunde in Planung.;"Eine Woche nach Beginn der russischen Invasion in der Ukraine haben sich Kiew und Moskau nach ukrainischen Angaben auf die Schaffung humanitärer Korridore verständigt, um Zivilisten aus Kriegsgebieten herausholen zu können. Dies sei das einzige Ergebnis einer zweiten Gesprächsrunde mit Russland, erklärte der ukrainische Unterhändler Mychailo Podoljak nach Abschluss der Gespräche an der belarussisch-polnischen Grenze am Donnerstag auf Twitter. ""Die zweite Gesprächsrunde ist vorbei. Leider gibt es noch nicht die von der Ukraine benötigten Ergebnisse"", schrieb Podoljak. Eine erste Verhandlungsrunde russischer und ukrainischer Vertreter in Belarus am Montag war ohne Ergebnis zu Ende gegangen. Kiew hatte vor Gesprächsbeginn unter anderem eine sofortige Waffenruhe gefordert. Unnachgiebig zeigte sich unterdessen Russlands Staatschef Wladimir Putin: Die ""besondere Militäroperation"" in der Ukraine verlaufe ""streng nach Plan"", sagte er am Donnerstagabend in einer Fernsehansprache. Nach einem Telefonat mit Frankreichs Präsident Emmanuel Macron hatte er zuvor angekündigt, den ""kompromisslosen Kampf"" gegen die Kämpfer angeblicher ""bewaffneter nationalistischer Gruppen"" in der Ukraine fortzusetzen. Die russische Armee hatte am Mittwoch mit Cherson im Süden der Ukraine die erste wichtige Großstadt des Landes eingenommen und geht derzeit mit großer Härte auch gegen andere ukrainische Städte vor. Am Donnerstag wurden bei einem russischen Luftangriff in der 120 Kilometer von Kiew entfernten Stadt Tschernihiw nach ukrainischen Angaben 33 Menschen getötet. Dem örtlichen Rettungsdienst zufolge wurden bei dem Angriff zwei Schulen und ein Wohnhochhaus getroffen. Russland und die Ukraine einigen sich auf eine dritte Gesprächsrunde. Das teilt der ukrainische Unterhändler mit. Man wolle bald wieder zusammenkommen. Weitere Punkte auf der Tagesordnung seien das sofortige Einstellen der Kämpfe und ein Waffenstillstand gewesen. Podoljak hatte zudem ein Foto von beiden Delegationen an einem Verhandlungstisch an einem nicht näher genannten Ort in Belarus gepostet. Beide Seiten hatten sich bereits am Montag getroffen. Am Donnerstag wurden die Gespräche nun fortgesetzt.";;;;;
kurier;https://kurier.at/politik/inland/mueckstein-stellt-neue-guidelines-fuer-aerzte-vor/401458738;ns, us, usa, pandemie, ss, corona, sp;30.07.2021;nan;24.10.2024;30.07.21, 10:30;;;Mückstein stellt neue Long-Covid-Guidelines für Ärzte vor;"Long-Covid sei eine ""Pandemie im Schatten der Pandemie"", sagte der Minister. ";"Tinnitus, diffuse Schmerzen, Konzentrationsschwierigkeiten, Haarausfall, Hautprobleme, Erschöpfungstzustände - die Liste an Symptomen mit denen Patienten Alexa Stephanou ihre Long-Covid-Erkrankung beschreibt, ist lang. Eben weil das Krankheitsbild so facettenreich sind, ist die Diagnose Long-Covid für die behandlenden Ärzte nicht immer einfach zu stellen. Aus diesem Grund hat das Gesundheitsministerium nun neue Leitlinien für die Differenzialdiagnostik, Behandlung, Bermeidung von Chronifizierung und Nachversorgung veröffentlicht. Das habe ""unheimlich pressiert"", erklärte Susanne Rabady, die Vizepräsidentin der ÖGAM.";;;;;
kurier;https://kurier.at/chronik/wien/wien-schueler-werden-bald-ohne-anmeldung-geimpft/401461876;ns, ss, sp, us;03.08.2021;nan;24.10.2024;03.08.21, 11:49;;;Wien: Schüler können sich bald ohne Termin impfen lassen;Das Angebot gilt ab kommender Woche auch für Lehrerinnen und Lehrer. Das Programm soll den ganzen August laufen.;"Gesundheitsstadtrat Peter Hacker (SPÖ) sieht im Interview mit Wien heute Nachholfbedarf bei den Impfungen der 12- bis 30-Jährigen. Daher werde man dieser Gruppe nun die Möglichkeit geben, sich ohne Anmeldung in den Impfzentren der Stadt den Stich zu holen. „Dort haben wir auch die meisten Infektionen und daher ist es plausibel, dass wir schauen müssen, dass wir auch die jungen Menschen dazu motivieren, sich impfen zu lassen"", sagte Hacker. Hacker bringt auch Anreize ins Treffen, damit sich noch mehr Lehrkörper sowie Schülerinnen und Schüler impfen lassen. Er könne sich vorstellen, dass etwa Geimpfte nicht mehr so oft testen müssen. Vor den großen Schulen sei es auch denkbar, dass man Impfstationen einrichtet. Sollte Interesse bestehen, kann sich der Stadtrat auch vorstellen mobile Impfmöglichkeiten bereitzustellen. Bei der älteren Bevölkerung zeigte sich Hacker im ORF-Interview optimistisch. Obwohl es Infektionen in der Gruppe gäbe, sehe man faktisch keine Menschen im Pensionsalter im Spital. Auch zu den Testungen äußerte er sich. Ziel sei eine hohe Testdichte. Daher würden PCR-Tests weiterhin kostenlos bleiben.";;;;;
kurier;https://kurier.at/chronik/wien/riesenansturm-auf-impfung-ohne-anmeldung-in-wien/401433205;spo, ns, us, impfstoff, ss, corona, sp;03.07.2021;nan;24.10.2024;03.07.21, 19:39;;;Riesenansturm auf Impfung ohne Anmeldung in Wien;200 Dosen standen am Samstag zur Verfügung. Das Kontingent war aber rasch aufgebraucht.;Diese Aktion dürfte ein Volltreffer sein: Hunderte stürmten am Samstag die Aktion Impfen ohne Anmeldung in Wien, die im Rahmen des Filmfestivals am Wiener Rathausplatz stattfindet. 200 Dosen waren für die Impfwilligen vorgesehen, doch das Kontingent war bald erschöpft. Deshalb musste Nachschub angefordert werden. In den sozialen Medien war eine Menschenschlange zu sehen, die durch den gesamten Rathauspark reichte. Das Filmfestival im Jahr 2018 Für alle über 18 Jahre gibt es den nur einmal erforderlichen Impfstoff von Johnson & Johnson, für alle unter 18 Jahren wird der Impfstoff von Biontech/Pfizer angeboten. Der Zweitstich erfolgt in diesem Fall dann im Austria Center Vienna.;;;;;
kurier;https://kurier.at/chronik/wien/wien-eine-woche-impfen-ohne-termin-freie-impfstoffwahl/401460511;ns, us, impfstoff, rna, ss, corona;02.08.2021;nan;24.10.2024;02.08.21, 05:45;;;Wien: Eine Woche impfen ohne Termin - freie Impfstoffwahl;Bis Sonntag kann man sich im Austria Center jeweils von 7.00 bis 19.00 Uhr unkompliziert gegen das Coronavirus impfen lassen.;Die Stadt Wien startet heute, Montag, die nächste Impfaktion. Bis Sonntag wird eine Woche lang jeweils von 7.00 bis 19.00 Uhr unkompliziert die Immunisierung gegen das Coronavirus mit allen verfügbaren Impfstoffen - Biontech/Pfizer, Moderna, AstraZeneca und Johnson & Johnson - im Austria Center Vienna angeboten. Wie bei den bisher stattgefundenen Impfwochen ist auch diese Woche keine Anmeldung notwendig. Jeder oder jede, die will, kann während der genannten Öffnungszeiten in das ACV kommen, sich einen Impfstoff auswählen und umstandslos impfen lassen;;;;;
